model,item_number,repetition,raw_response,parsed_response,timestamp,temperature,status,error_message,is_valid
qwen/qwen3.5-397b-a17b,4,1,1,1,2026-03-30T19:00:51.565722+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,4,2,1,1,2026-03-30T19:00:58.108109+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,4,3,1,1,2026-03-30T19:01:06.237014+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,4,4,1,1,2026-03-30T19:01:16.614082+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,4,5,1,1,2026-03-30T19:01:23.867429+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,4,6,1,1,2026-03-30T19:01:37.888837+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,4,7,1,1,2026-03-30T19:01:46.184674+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,4,8,1,1,2026-03-30T19:01:55.787796+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,4,9,1,1,2026-03-30T19:02:06.609189+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,4,10,1,1,2026-03-30T19:02:20.284117+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,5,1,5,5,2026-03-30T19:02:34.164525+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,5,2,5,5,2026-03-30T19:02:41.582016+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,5,3,5,5,2026-03-30T19:02:50.885383+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,5,4,5,5,2026-03-30T19:02:59.115007+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,5,5,5,5,2026-03-30T19:03:10.050736+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,5,6,5,5,2026-03-30T19:03:18.756710+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,5,7,5,5,2026-03-30T19:03:26.640107+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,5,8,5,5,2026-03-30T19:03:36.166906+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,5,9,5,5,2026-03-30T19:03:50.612267+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,5,10,5,5,2026-03-30T19:04:02.515636+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,6,1,3,3,2026-03-30T19:05:02.189907+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,6,2,1,1,2026-03-30T19:05:13.854591+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,6,3,3,3,2026-03-30T19:06:44.399558+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,6,4,3,3,2026-03-30T19:07:15.917882+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,6,5,3,3,2026-03-30T19:08:09.472241+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,6,6,3,3,2026-03-30T19:09:05.302893+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,6,7,3,3,2026-03-30T19:10:12.601780+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,6,8,3,3,2026-03-30T19:11:02.900623+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,6,9,3,3,2026-03-30T19:12:06.146735+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,6,10,3,3,2026-03-30T19:13:23.433322+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,7,1,4,4,2026-03-30T19:14:10.226249+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,7,2,5,5,2026-03-30T19:15:13.934797+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,7,3,5,5,2026-03-30T19:15:35.750275+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,7,4,4,4,2026-03-30T19:16:28.762894+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,7,5,4,4,2026-03-30T19:17:16.439223+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,7,6,5,5,2026-03-30T19:17:47.110695+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,7,7,4,4,2026-03-30T19:39:03.008819+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,7,8,4,4,2026-03-30T19:40:01.765743+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,7,9,3,3,2026-03-30T19:40:54.586412+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,7,10,4,4,2026-03-30T19:41:21.389092+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,8,1,1,1,2026-03-30T19:41:30.321607+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,8,2,1,1,2026-03-30T19:41:39.696881+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,8,3,1,1,2026-03-30T19:41:48.857902+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,8,4,1,1,2026-03-30T19:42:00.018341+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,8,5,2,2,2026-03-30T19:42:58.214444+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,8,6,2,2,2026-03-30T19:43:43.070378+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,8,7,1,1,2026-03-30T19:43:54.840882+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,8,8,2,2,2026-03-30T19:44:52.051471+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,8,9,1,1,2026-03-30T19:44:57.649168+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,8,10,1,1,2026-03-30T19:45:11.811704+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,9,1,4,4,2026-03-30T19:45:50.415518+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,9,2,4,4,2026-03-30T19:47:17.360298+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,9,3,3,3,2026-03-30T19:48:10.869653+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,9,4,3,3,2026-03-30T19:49:02.316720+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,9,5,4,4,2026-03-30T19:50:34.142391+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,9,6,4,4,2026-03-30T19:51:18.980480+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,9,7,4,4,2026-03-30T19:52:44.422189+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,9,8,3,3,2026-03-30T19:54:04.854165+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,9,9,4,4,2026-03-30T19:54:26.139221+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,9,10,3,3,2026-03-30T19:55:32.356479+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,10,1,1,1,2026-03-30T19:55:40.647664+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,10,2,1,1,2026-03-30T19:55:57.546711+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,10,3,1,1,2026-03-30T19:56:10.447577+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,10,4,1,1,2026-03-30T19:56:31.814112+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,10,5,1,1,2026-03-30T19:56:43.711651+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,10,6,1,1,2026-03-30T19:56:51.288281+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,10,7,1,1,2026-03-30T19:57:03.745993+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,10,8,1,1,2026-03-30T19:57:20.266197+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,10,9,1,1,2026-03-30T19:57:26.323332+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,10,10,1,1,2026-03-30T19:57:37.898733+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,11,1,5,5,2026-03-30T19:59:26.000022+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,11,2,4,4,2026-03-30T20:00:45.747590+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,11,3,3,3,2026-03-30T20:01:56.031376+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,11,4,4,4,2026-03-30T20:02:54.564712+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,11,5,3,3,2026-03-30T20:04:03.686222+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,11,6,5,5,2026-03-30T20:04:18.835780+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,11,7,4,4,2026-03-30T20:05:47.027000+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,11,8,4,4,2026-03-30T20:05:57.143465+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,11,9,4,4,2026-03-30T20:06:51.461734+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,11,10,4,4,2026-03-30T20:07:50.654639+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,12,1,1,1,2026-03-30T20:08:01.969085+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,12,2,1,1,2026-03-30T20:08:07.208900+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,12,3,1,1,2026-03-30T20:08:15.953259+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,12,4,1,1,2026-03-30T20:08:21.013136+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,12,5,1,1,2026-03-30T20:08:29.205813+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,12,6,1,1,2026-03-30T20:08:34.122084+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,12,7,1,1,2026-03-30T20:08:42.966722+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,12,8,1,1,2026-03-30T20:08:50.504400+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,12,9,1,1,2026-03-30T20:09:02.624028+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,12,10,1,1,2026-03-30T20:09:07.385737+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,13,1,5,5,2026-03-30T20:09:15.767681+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,13,2,5,5,2026-03-30T20:09:28.701896+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,13,3,5,5,2026-03-30T20:09:39.597699+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,13,4,5,5,2026-03-30T22:06:18.871637+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,13,5,5,5,2026-03-30T20:10:19.846643+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,13,6,5,5,2026-03-30T20:10:41.933687+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,13,7,5,5,2026-03-30T20:10:49.983453+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,13,8,5,5,2026-03-30T20:10:54.104991+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,13,9,5,5,2026-03-30T20:11:03.797212+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,13,10,5,5,2026-03-30T22:06:32.724563+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,14,1,1,1,2026-03-30T20:11:43.104722+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,14,2,1,1,2026-03-30T20:11:52.612126+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,14,3,1,1,2026-03-30T20:11:59.950043+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,14,4,1,1,2026-03-30T20:12:09.369651+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,14,5,1,1,2026-03-30T20:12:18.511861+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,14,6,1,1,2026-03-30T20:12:23.786590+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,14,7,1,1,2026-03-30T20:12:32.106526+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,14,8,1,1,2026-03-30T20:12:44.185800+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,14,9,1,1,2026-03-30T20:12:53.504243+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,14,10,1,1,2026-03-30T20:13:03.681890+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,15,1,5,5,2026-03-30T20:13:59.452477+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,15,2,4,4,2026-03-30T20:14:47.464710+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,15,3,4,4,2026-03-30T20:16:24.066292+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,15,4,4,4,2026-03-30T20:17:42.173882+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,15,5,4,4,2026-03-30T20:18:40.958427+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,15,6,4,4,2026-03-30T20:19:42.801621+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,15,7,4,4,2026-03-30T20:20:41.583194+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,15,8,5,5,2026-03-30T20:21:56.129791+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,15,9,4,4,2026-03-30T20:22:28.488628+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,15,10,3,3,2026-03-30T20:23:23.363225+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,16,1,3,3,2026-03-30T20:24:33.546270+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,16,2,3,3,2026-03-30T20:26:28.905031+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,16,3,3,3,2026-03-30T20:28:02.226729+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,16,4,3,3,2026-03-30T20:29:07.217398+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,16,5,3,3,2026-03-30T20:30:19.098153+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,16,6,3,3,2026-03-30T20:31:15.190489+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,16,7,3,3,2026-03-30T20:32:13.270679+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,16,8,3,3,2026-03-30T20:33:40.208725+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,16,9,3,3,2026-03-30T20:34:32.770674+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,16,10,3,3,2026-03-30T20:35:01.295111+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,17,1,5,5,2026-03-30T20:35:25.912757+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,17,2,4,4,2026-03-30T20:36:12.953346+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,17,3,5,5,2026-03-30T20:36:57.350035+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,17,4,4,4,2026-03-30T20:37:42.673648+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,17,5,4,4,2026-03-30T20:38:14.060783+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,17,6,5,5,2026-03-30T20:39:14.885155+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,17,7,4,4,2026-03-30T20:40:15.182093+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,17,8,5,5,2026-03-30T20:40:27.894230+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,17,9,5,5,2026-03-30T20:40:56.558274+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,17,10,4,4,2026-03-30T20:41:57.091907+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,18,1,1,1,2026-03-30T20:42:07.744520+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,18,2,1,1,2026-03-30T20:42:20.638597+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,18,3,1,1,2026-03-30T20:42:31.324642+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,18,4,1,1,2026-03-30T20:42:43.131956+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,18,5,1,1,2026-03-30T20:42:52.998998+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,18,6,1,1,2026-03-30T20:43:04.724645+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,18,7,1,1,2026-03-30T20:43:13.476764+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,18,8,1,1,2026-03-30T20:43:26.501883+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,18,9,1,1,2026-03-30T20:43:36.678793+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,18,10,1,1,2026-03-30T20:43:48.057803+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,19,1,5,5,2026-03-30T20:44:19.239978+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,19,2,5,5,2026-03-30T20:44:47.374007+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,19,3,5,5,2026-03-30T20:44:57.773469+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,19,4,5,5,2026-03-30T20:45:44.146975+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,19,5,5,5,2026-03-30T20:46:23.997670+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,19,6,5,5,2026-03-30T20:47:02.588108+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,19,7,5,5,2026-03-30T20:47:12.154737+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,19,8,5,5,2026-03-30T20:47:23.600176+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,19,9,5,5,2026-03-30T20:47:34.064689+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,19,10,5,5,2026-03-30T20:47:49.527219+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,20,1,1,1,2026-03-30T20:47:57.106379+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,20,2,1,1,2026-03-30T20:48:07.857775+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,20,3,1,1,2026-03-30T20:48:20.791526+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,20,4,1,1,2026-03-30T20:48:35.078480+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,20,5,1,1,2026-03-30T20:48:42.573862+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,20,6,1,1,2026-03-30T20:48:55.008499+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,20,7,1,1,2026-03-30T20:49:01.970554+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,20,8,1,1,2026-03-30T20:49:11.859171+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,20,9,1,1,2026-03-30T20:49:34.473779+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,20,10,1,1,2026-03-30T20:49:54.458797+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,21,1,1,1,2026-03-30T20:51:12.286501+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,21,2,4,4,2026-03-30T20:52:11.029319+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,21,3,4,4,2026-03-30T20:53:22.196626+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,21,4,2,2,2026-03-30T20:54:29.361573+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,21,5,3,3,2026-03-30T20:55:48.645108+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,21,6,2,2,2026-03-30T20:57:43.917585+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,21,7,3,3,2026-03-30T20:58:43.510044+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,21,8,1,1,2026-03-30T20:59:48.892565+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,21,9,1,1,2026-03-30T21:01:14.501891+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,21,10,1,1,2026-03-30T21:01:57.750518+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,22,1,1,1,2026-03-30T21:02:12.717973+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,22,2,1,1,2026-03-30T21:02:27.713607+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,22,3,1,1,2026-03-30T21:02:47.388072+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,22,4,1,1,2026-03-30T21:02:59.456709+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,22,5,1,1,2026-03-30T21:03:13.999961+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,22,6,1,1,2026-03-30T21:03:26.801773+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,22,7,1,1,2026-03-30T21:03:36.614437+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,22,8,1,1,2026-03-30T21:03:48.558531+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,22,9,1,1,2026-03-30T21:03:58.645928+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,22,10,1,1,2026-03-30T21:04:07.276842+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,23,1,5,5,2026-03-30T21:04:16.914227+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,23,2,5,5,2026-03-30T21:05:05.871759+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,23,3,4,4,2026-03-30T21:05:46.711758+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,23,4,5,5,2026-03-30T21:06:44.704393+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,23,5,4,4,2026-03-30T21:07:19.100915+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,23,6,4,4,2026-03-30T21:07:59.080621+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,23,7,5,5,2026-03-30T21:08:50.708107+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,23,8,5,5,2026-03-30T21:09:27.594168+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,23,9,4,4,2026-03-30T21:10:22.648122+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,23,10,4,4,2026-03-30T22:07:24.970054+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,24,1,1,1,2026-03-30T22:07:34.468931+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,24,2,1,1,2026-03-30T22:07:43.061064+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,24,3,1,1,2026-03-30T22:07:52.629050+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,24,4,1,1,2026-03-30T22:08:16.402820+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,24,5,1,1,2026-03-30T22:08:24.996634+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,24,6,1,1,2026-03-30T22:08:33.930185+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,24,7,1,1,2026-03-30T22:08:37.262233+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,24,8,1,1,2026-03-30T22:08:45.035278+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,24,9,1,1,2026-03-30T22:08:53.154786+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,24,10,1,1,2026-03-30T22:09:00.532104+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,25,1,4,4,2026-03-30T22:09:51.135090+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,25,2,4,4,2026-03-30T22:11:02.700006+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,25,3,4,4,2026-03-30T22:11:53.266899+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,25,4,4,4,2026-03-30T22:13:19.885009+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,25,5,4,4,2026-03-30T22:13:50.307867+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,25,6,4,4,2026-03-30T22:14:48.600732+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,25,7,4,4,2026-03-30T22:15:46.849718+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,25,8,4,4,2026-03-30T22:16:13.131204+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,25,9,4,4,2026-03-30T22:17:55.294397+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,25,10,4,4,2026-03-30T22:18:44.328249+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,26,1,1,1,2026-03-30T22:18:58.995125+00:00,1.0,success,,True
qwen/qwen3.5-397b-a17b,26,2,1,1,2026-03-30T22:19:08.495315+00:00,1.0,success,,True
