model,item_number,repetition,raw_response,parsed_response,timestamp,temperature,status,error_message,is_valid
moonshotai/kimi-k2.5,23,6, 4,4,2026-03-30T16:45:21.280524+00:00,1.0,success,,True
moonshotai/kimi-k2.5,23,7, 5,5,2026-03-30T16:45:38.938911+00:00,1.0,success,,True
moonshotai/kimi-k2.5,23,8, 5,5,2026-03-30T16:45:53.088210+00:00,1.0,success,,True
moonshotai/kimi-k2.5,23,9, 4,4,2026-03-30T16:46:21.648810+00:00,1.0,success,,True
moonshotai/kimi-k2.5,23,10, 5,5,2026-03-30T16:46:41.799777+00:00,1.0,success,,True
moonshotai/kimi-k2.5,24,1,1,1,2026-03-30T16:47:01.193630+00:00,1.0,success,,True
moonshotai/kimi-k2.5,24,2,1,1,2026-03-30T16:47:19.734907+00:00,1.0,success,,True
moonshotai/kimi-k2.5,24,3,1,1,2026-03-30T16:47:31.849307+00:00,1.0,success,,True
moonshotai/kimi-k2.5,24,4,1,1,2026-03-30T16:47:41.841320+00:00,1.0,success,,True
moonshotai/kimi-k2.5,24,5,1,1,2026-03-30T16:47:59.217185+00:00,1.0,success,,True
moonshotai/kimi-k2.5,24,6,1,1,2026-03-30T16:48:17.411131+00:00,1.0,success,,True
moonshotai/kimi-k2.5,24,7,1,1,2026-03-30T16:48:38.554702+00:00,1.0,success,,True
moonshotai/kimi-k2.5,24,8,1,1,2026-03-30T16:48:57.408902+00:00,1.0,success,,True
moonshotai/kimi-k2.5,24,9,1,1,2026-03-30T16:49:18.478382+00:00,1.0,success,,True
moonshotai/kimi-k2.5,24,10,1,1,2026-03-30T16:49:43.486891+00:00,1.0,success,,True
moonshotai/kimi-k2.5,25,1,4,4,2026-03-30T16:50:23.155992+00:00,1.0,success,,True
moonshotai/kimi-k2.5,25,2,4,4,2026-03-30T16:50:51.118536+00:00,1.0,success,,True
moonshotai/kimi-k2.5,25,3,4,4,2026-03-30T16:51:12.043099+00:00,1.0,success,,True
moonshotai/kimi-k2.5,25,4, 4,4,2026-03-30T22:01:52.178845+00:00,1.0,success,,True
moonshotai/kimi-k2.5,25,5,4,4,2026-03-30T16:52:00.743663+00:00,1.0,success,,True
moonshotai/kimi-k2.5,25,6,4,4,2026-03-30T16:52:24.105647+00:00,1.0,success,,True
moonshotai/kimi-k2.5,25,7,4,4,2026-03-30T16:52:46.721212+00:00,1.0,success,,True
moonshotai/kimi-k2.5,25,8,4,4,2026-03-30T16:53:09.375445+00:00,1.0,success,,True
moonshotai/kimi-k2.5,25,9,4,4,2026-03-30T16:53:24.814644+00:00,1.0,success,,True
moonshotai/kimi-k2.5,25,10,4,4,2026-03-30T16:53:45.294397+00:00,1.0,success,,True
moonshotai/kimi-k2.5,26,1, 1,1,2026-03-30T16:54:06.491353+00:00,1.0,success,,True
moonshotai/kimi-k2.5,26,2, 1,1,2026-03-30T16:54:20.216244+00:00,1.0,success,,True
moonshotai/kimi-k2.5,26,3, 1,1,2026-03-30T16:54:40.362534+00:00,1.0,success,,True
moonshotai/kimi-k2.5,26,4, 1,1,2026-03-30T16:55:02.921031+00:00,1.0,success,,True
moonshotai/kimi-k2.5,26,5, 1,1,2026-03-30T16:55:10.696607+00:00,1.0,success,,True
moonshotai/kimi-k2.5,26,6, 1,1,2026-03-30T16:55:37.915499+00:00,1.0,success,,True
moonshotai/kimi-k2.5,26,7, 1,1,2026-03-30T16:56:15.392160+00:00,1.0,success,,True
moonshotai/kimi-k2.5,26,8, 1,1,2026-03-30T16:56:32.924224+00:00,1.0,success,,True
moonshotai/kimi-k2.5,26,9, 2,2,2026-03-30T16:57:01.105389+00:00,1.0,success,,True
moonshotai/kimi-k2.5,26,10, 1,1,2026-03-30T16:57:22.056269+00:00,1.0,success,,True
moonshotai/kimi-k2.5,27,1,1,1,2026-03-30T16:57:52.585243+00:00,1.0,success,,True
moonshotai/kimi-k2.5,27,2,4,4,2026-03-30T16:58:15.018002+00:00,1.0,success,,True
moonshotai/kimi-k2.5,27,3, 4,4,2026-03-30T16:58:29.791656+00:00,1.0,success,,True
moonshotai/kimi-k2.5,27,4,4,4,2026-03-30T16:59:19.124040+00:00,1.0,success,,True
